id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration 
2947514,wanshouxigong_aq,2018-04-05 03:00:00,53.0,,28.0,0.6,29.0,2.0
2947515,aotizhongxin_aq,2018-04-05 03:00:00,49.0,,29.0,0.4,27.0,2.0
2947516,nongzhanguan_aq,2018-04-05 03:00:00,42.0,,25.0,0.5,33.0,2.0
2947517,wanliu_aq,2018-04-05 03:00:00,45.0,,33.0,0.7,32.0,2.0
2947518,beibuxinqu_aq,2018-04-05 03:00:00,52.0,,27.0,0.6,24.0,2.0
2947519,zhiwuyuan_aq,2018-04-05 03:00:00,,,,,,
2947520,fengtaihuayuan_aq,2018-04-05 03:00:00,46.0,,32.0,0.7,29.0,2.0
2947521,yungang_aq,2018-04-05 03:00:00,56.0,,15.0,0.6,42.0,2.0
2947522,gucheng_aq,2018-04-05 03:00:00,52.0,,29.0,0.5,39.0,2.0
2947523,fangshan_aq,2018-04-05 03:00:00,46.0,,22.0,0.4,51.0,2.0
2947524,daxing_aq,2018-04-05 03:00:00,45.0,,22.0,0.7,34.0,2.0
2947525,yizhuang_aq,2018-04-05 03:00:00,44.0,,26.0,0.7,36.0,2.0
2947526,tongzhou_aq,2018-04-05 03:00:00,52.0,,23.0,0.6,41.0,2.0
2947527,shunyi_aq,2018-04-05 03:00:00,49.0,,39.0,0.9,33.0,2.0
2947528,pingchang_aq,2018-04-05 03:00:00,48.0,,20.0,0.5,26.0,2.0
2947529,mentougou_aq,2018-04-05 03:00:00,53.0,,37.0,0.6,28.0,2.0
2947530,pinggu_aq,2018-04-05 03:00:00,52.0,,21.0,0.6,47.0,5.0
2947531,huairou_aq,2018-04-05 03:00:00,53.0,,36.0,0.8,19.0,2.0
2947532,miyun_aq,2018-04-05 03:00:00,59.0,,35.0,0.7,31.0,2.0
2947533,yanqin_aq,2018-04-05 03:00:00,36.0,,28.0,0.7,22.0,2.0
2947534,dingling_aq,2018-04-05 03:00:00,43.0,,15.0,0.5,37.0,2.0
2947535,badaling_aq,2018-04-05 03:00:00,37.0,,28.0,0.6,29.0,2.0
2947536,miyunshuiku_aq,2018-04-05 03:00:00,54.0,,19.0,0.7,35.0,2.0
2947537,donggaocun_aq,2018-04-05 03:00:00,47.0,,27.0,0.4,53.0,2.0
2947538,yongledian_aq,2018-04-05 03:00:00,78.0,,20.0,0.6,55.0,2.0
2947539,yufa_aq,2018-04-05 03:00:00,57.0,,12.0,0.6,55.0,7.0
2947540,liulihe_aq,2018-04-05 03:00:00,46.0,,17.0,0.7,44.0,2.0
2947541,qianmen_aq,2018-04-05 03:00:00,49.0,,34.0,0.6,33.0,3.0
2947542,yongdingmennei_aq,2018-04-05 03:00:00,46.0,,34.0,0.6,37.0,7.0
2947543,xizhimenbei_aq,2018-04-05 03:00:00,52.0,,44.0,0.6,22.0,5.0
2947544,nansanhuan_aq,2018-04-05 03:00:00,54.0,,47.0,0.7,23.0,3.0
2947545,dongsihuan_aq,2018-04-05 03:00:00,45.0,,27.0,0.5,34.0,2.0
2947567,dongsi_aq,2018-04-05 04:00:00,47.0,,26.0,0.7,32.0,2.0
2947568,tiantan_aq,2018-04-05 04:00:00,47.0,,28.0,0.6,31.0,2.0
2947569,guanyuan_aq,2018-04-05 04:00:00,41.0,,29.0,0.6,39.0,2.0
2947570,wanshouxigong_aq,2018-04-05 04:00:00,50.0,,29.0,0.6,29.0,2.0
2947571,aotizhongxin_aq,2018-04-05 04:00:00,44.0,,29.0,0.4,27.0,2.0
2947572,nongzhanguan_aq,2018-04-05 04:00:00,49.0,,26.0,0.6,32.0,2.0
2947573,wanliu_aq,2018-04-05 04:00:00,50.0,,29.0,0.7,36.0,2.0
2947574,beibuxinqu_aq,2018-04-05 04:00:00,49.0,,24.0,0.6,30.0,2.0
2947575,zhiwuyuan_aq,2018-04-05 04:00:00,,,,,,
2947576,fengtaihuayuan_aq,2018-04-05 04:00:00,54.0,,28.0,0.7,34.0,2.0
2947577,yungang_aq,2018-04-05 04:00:00,54.0,,14.0,0.6,43.0,2.0
2947578,gucheng_aq,2018-04-05 04:00:00,62.0,,28.0,0.6,40.0,2.0
2947579,fangshan_aq,2018-04-05 04:00:00,48.0,,22.0,0.4,49.0,2.0
2947580,daxing_aq,2018-04-05 04:00:00,47.0,,22.0,0.7,36.0,2.0
2947581,yizhuang_aq,2018-04-05 04:00:00,49.0,,23.0,0.7,41.0,2.0
2947582,tongzhou_aq,2018-04-05 04:00:00,54.0,,23.0,0.6,39.0,2.0
2947583,shunyi_aq,2018-04-05 04:00:00,51.0,,38.0,0.9,33.0,2.0
2947584,pingchang_aq,2018-04-05 04:00:00,48.0,,27.0,0.6,18.0,2.0
2947585,mentougou_aq,2018-04-05 04:00:00,54.0,,32.0,0.6,32.0,2.0
2947586,pinggu_aq,2018-04-05 04:00:00,52.0,,20.0,0.6,46.0,6.0
2947587,huairou_aq,2018-04-05 04:00:00,51.0,,27.0,0.6,29.0,2.0
2947588,miyun_aq,2018-04-05 04:00:00,52.0,,35.0,0.7,29.0,2.0
2947589,yanqin_aq,2018-04-05 04:00:00,39.0,,23.0,0.6,32.0,2.0
2947590,dingling_aq,2018-04-05 04:00:00,54.0,,20.0,0.6,32.0,2.0
2947591,badaling_aq,2018-04-05 04:00:00,33.0,,25.0,0.5,33.0,2.0
2947592,miyunshuiku_aq,2018-04-05 04:00:00,56.0,,23.0,0.7,35.0,2.0
2947593,donggaocun_aq,2018-04-05 04:00:00,54.0,,27.0,0.4,50.0,2.0
2947594,yongledian_aq,2018-04-05 04:00:00,87.0,,19.0,0.6,61.0,3.0
2947595,yufa_aq,2018-04-05 04:00:00,65.0,,13.0,0.6,52.0,7.0
2947596,liulihe_aq,2018-04-05 04:00:00,56.0,,16.0,0.7,41.0,2.0
2947597,qianmen_aq,2018-04-05 04:00:00,57.0,,34.0,0.7,33.0,4.0
2947598,yongdingmennei_aq,2018-04-05 04:00:00,49.0,,35.0,0.6,36.0,6.0
2947599,xizhimenbei_aq,2018-04-05 04:00:00,60.0,,41.0,0.6,26.0,5.0
2947600,nansanhuan_aq,2018-04-05 04:00:00,55.0,,48.0,0.7,25.0,3.0
2947601,dongsihuan_aq,2018-04-05 04:00:00,54.0,,35.0,0.6,27.0,2.0
2947623,dongsi_aq,2018-04-05 05:00:00,51.0,,23.0,0.8,35.0,2.0
2947624,tiantan_aq,2018-04-05 05:00:00,44.0,,26.0,0.6,34.0,2.0
2947625,guanyuan_aq,2018-04-05 05:00:00,,,,,,
2947626,wanshouxigong_aq,2018-04-05 05:00:00,47.0,,25.0,0.6,34.0,2.0
2947627,aotizhongxin_aq,2018-04-05 05:00:00,47.0,,28.0,0.4,27.0,2.0
2947628,nongzhanguan_aq,2018-04-05 05:00:00,46.0,,25.0,0.6,32.0,2.0
2947629,wanliu_aq,2018-04-05 05:00:00,51.0,,28.0,0.7,37.0,2.0
2947630,beibuxinqu_aq,2018-04-05 05:00:00,55.0,,21.0,0.6,33.0,2.0
2947631,zhiwuyuan_aq,2018-04-05 05:00:00,,,,,,
2947632,fengtaihuayuan_aq,2018-04-05 05:00:00,54.0,,26.0,0.7,35.0,2.0
2947633,yungang_aq,2018-04-05 05:00:00,54.0,,13.0,0.6,43.0,2.0
2947634,gucheng_aq,2018-04-05 05:00:00,58.0,,24.0,0.5,44.0,2.0
2947635,fangshan_aq,2018-04-05 05:00:00,55.0,,23.0,0.4,47.0,2.0
2947636,daxing_aq,2018-04-05 05:00:00,52.0,,21.0,0.7,36.0,2.0
2947637,yizhuang_aq,2018-04-05 05:00:00,54.0,,22.0,0.7,41.0,2.0
2947638,tongzhou_aq,2018-04-05 05:00:00,60.0,,22.0,0.6,40.0,2.0
2947639,shunyi_aq,2018-04-05 05:00:00,53.0,,37.0,0.9,32.0,2.0
2947640,pingchang_aq,2018-04-05 05:00:00,49.0,,27.0,0.6,20.0,2.0
2947641,mentougou_aq,2018-04-05 05:00:00,53.0,,31.0,0.6,34.0,2.0
2947642,pinggu_aq,2018-04-05 05:00:00,62.0,,20.0,0.7,44.0,6.0
2947643,huairou_aq,2018-04-05 05:00:00,49.0,,25.0,0.6,32.0,2.0
2947644,miyun_aq,2018-04-05 05:00:00,52.0,,27.0,0.7,37.0,2.0
2947645,yanqin_aq,2018-04-05 05:00:00,38.0,,23.0,0.6,35.0,2.0
2947646,dingling_aq,2018-04-05 05:00:00,53.0,,23.0,0.6,28.0,2.0
2947647,badaling_aq,2018-04-05 05:00:00,38.0,,26.0,0.5,31.0,2.0
2947648,miyunshuiku_aq,2018-04-05 05:00:00,55.0,,24.0,0.6,32.0,2.0
2947649,donggaocun_aq,2018-04-05 05:00:00,63.0,,24.0,0.5,50.0,2.0
2947650,yongledian_aq,2018-04-05 05:00:00,52.0,,17.0,0.5,65.0,2.0
2947651,yufa_aq,2018-04-05 05:00:00,60.0,,15.0,0.6,50.0,3.0
2947652,liulihe_aq,2018-04-05 05:00:00,52.0,,16.0,0.7,38.0,2.0
2947653,qianmen_aq,2018-04-05 05:00:00,55.0,,31.0,0.7,35.0,4.0
2947654,yongdingmennei_aq,2018-04-05 05:00:00,50.0,,33.0,0.7,38.0,7.0
2947655,xizhimenbei_aq,2018-04-05 05:00:00,57.0,,38.0,0.7,29.0,5.0
2947656,nansanhuan_aq,2018-04-05 05:00:00,54.0,55.0,42.0,0.7,28.0,3.0
2947657,dongsihuan_aq,2018-04-05 05:00:00,55.0,,34.0,0.6,27.0,2.0
2947679,dongsi_aq,2018-04-05 06:00:00,48.0,,21.0,0.8,36.0,2.0
2947680,tiantan_aq,2018-04-05 06:00:00,48.0,,25.0,0.6,36.0,2.0
2947681,guanyuan_aq,2018-04-05 06:00:00,,,,,,
2947682,wanshouxigong_aq,2018-04-05 06:00:00,51.0,65.0,24.0,0.6,34.0,2.0
2947683,aotizhongxin_aq,2018-04-05 06:00:00,38.0,42.0,26.0,0.4,28.0,2.0
2947684,nongzhanguan_aq,2018-04-05 06:00:00,48.0,,23.0,0.6,34.0,2.0
2947685,wanliu_aq,2018-04-05 06:00:00,50.0,,28.0,0.7,37.0,2.0
2947686,beibuxinqu_aq,2018-04-05 06:00:00,53.0,,21.0,0.6,32.0,2.0
2947687,zhiwuyuan_aq,2018-04-05 06:00:00,,,,,,
2947688,fengtaihuayuan_aq,2018-04-05 06:00:00,62.0,,26.0,0.7,33.0,2.0
2947689,yungang_aq,2018-04-05 06:00:00,56.0,,15.0,0.6,40.0,2.0
2947690,gucheng_aq,2018-04-05 06:00:00,53.0,,24.0,0.5,42.0,2.0
2947691,fangshan_aq,2018-04-05 06:00:00,55.0,58.0,27.0,0.4,41.0,2.0
2947692,daxing_aq,2018-04-05 06:00:00,52.0,,23.0,0.7,35.0,2.0
2947693,yizhuang_aq,2018-04-05 06:00:00,49.0,,23.0,0.7,39.0,2.0
2947694,tongzhou_aq,2018-04-05 06:00:00,60.0,,23.0,0.6,39.0,2.0
2947695,shunyi_aq,2018-04-05 06:00:00,53.0,,38.0,0.9,30.0,2.0
2947696,pingchang_aq,2018-04-05 06:00:00,57.0,,27.0,0.6,21.0,2.0
2947697,mentougou_aq,2018-04-05 06:00:00,55.0,,29.0,0.6,36.0,2.0
2947698,pinggu_aq,2018-04-05 06:00:00,63.0,,23.0,0.7,40.0,6.0
2947699,huairou_aq,2018-04-05 06:00:00,46.0,,22.0,0.6,34.0,2.0
2947700,miyun_aq,2018-04-05 06:00:00,54.0,,34.0,0.7,30.0,2.0
2947701,yanqin_aq,2018-04-05 06:00:00,43.0,,22.0,0.6,40.0,2.0
2947702,dingling_aq,2018-04-05 06:00:00,54.0,,27.0,0.6,24.0,2.0
2947703,badaling_aq,2018-04-05 06:00:00,48.0,58.0,25.0,0.6,39.0,2.0
2947704,miyunshuiku_aq,2018-04-05 06:00:00,56.0,,25.0,0.7,31.0,2.0
2947705,donggaocun_aq,2018-04-05 06:00:00,60.0,,26.0,0.5,46.0,2.0
2947706,yongledian_aq,2018-04-05 06:00:00,47.0,,16.0,0.5,67.0,2.0
2947707,yufa_aq,2018-04-05 06:00:00,63.0,,16.0,0.6,49.0,2.0
2947708,liulihe_aq,2018-04-05 06:00:00,51.0,57.0,17.0,0.7,36.0,2.0
2947709,qianmen_aq,2018-04-05 06:00:00,67.0,,31.0,0.7,34.0,4.0
2947710,yongdingmennei_aq,2018-04-05 06:00:00,51.0,,29.0,0.6,41.0,8.0
2947711,xizhimenbei_aq,2018-04-05 06:00:00,56.0,,37.0,0.6,28.0,5.0
2947712,nansanhuan_aq,2018-04-05 06:00:00,56.0,62.0,42.0,0.7,27.0,3.0
2947713,dongsihuan_aq,2018-04-05 06:00:00,53.0,,28.0,0.6,32.0,2.0
2947755,dongsi_aq,2018-04-05 08:00:00,61.0,74.0,23.0,0.8,32.0,2.0
2947756,tiantan_aq,2018-04-05 08:00:00,65.0,,29.0,0.6,34.0,2.0
2947757,guanyuan_aq,2018-04-05 08:00:00,,,,,,
2947758,wanshouxigong_aq,2018-04-05 08:00:00,59.0,64.0,23.0,0.6,34.0,3.0
2947759,aotizhongxin_aq,2018-04-05 08:00:00,63.0,78.0,25.0,0.4,29.0,2.0
2947760,nongzhanguan_aq,2018-04-05 08:00:00,58.0,77.0,23.0,0.6,34.0,2.0
2947761,wanliu_aq,2018-04-05 08:00:00,53.0,67.0,26.0,0.7,38.0,2.0
2947762,beibuxinqu_aq,2018-04-05 08:00:00,52.0,,20.0,0.6,36.0,2.0
2947763,zhiwuyuan_aq,2018-04-05 08:00:00,,,,,,
2947764,fengtaihuayuan_aq,2018-04-05 08:00:00,66.0,73.0,24.0,0.7,34.0,2.0
2947765,yungang_aq,2018-04-05 08:00:00,65.0,68.0,16.0,0.6,37.0,2.0
2947766,gucheng_aq,2018-04-05 08:00:00,65.0,75.0,27.0,0.6,37.0,2.0
2947767,fangshan_aq,2018-04-05 08:00:00,64.0,92.0,28.0,0.4,39.0,2.0
2947768,daxing_aq,2018-04-05 08:00:00,62.0,77.0,21.0,0.7,35.0,2.0
2947769,yizhuang_aq,2018-04-05 08:00:00,51.0,63.0,24.0,0.6,39.0,2.0
2947770,tongzhou_aq,2018-04-05 08:00:00,65.0,68.0,24.0,0.6,37.0,2.0
2947771,shunyi_aq,2018-04-05 08:00:00,61.0,,39.0,1.0,34.0,3.0
2947772,pingchang_aq,2018-04-05 08:00:00,57.0,,23.0,0.5,28.0,2.0
2947773,mentougou_aq,2018-04-05 08:00:00,58.0,66.0,28.0,0.6,40.0,2.0
2947774,pinggu_aq,2018-04-05 08:00:00,60.0,,23.0,0.7,39.0,6.0
2947775,huairou_aq,2018-04-05 08:00:00,50.0,,22.0,0.6,38.0,2.0
2947776,miyun_aq,2018-04-05 08:00:00,57.0,,35.0,0.8,27.0,2.0
2947777,yanqin_aq,2018-04-05 08:00:00,41.0,134.0,13.0,0.4,75.0,2.0
2947778,dingling_aq,2018-04-05 08:00:00,58.0,,24.0,0.6,32.0,2.0
2947779,badaling_aq,2018-04-05 08:00:00,43.0,207.0,17.0,0.4,77.0,3.0
2947780,miyunshuiku_aq,2018-04-05 08:00:00,56.0,,29.0,0.7,25.0,2.0
2947781,donggaocun_aq,2018-04-05 08:00:00,61.0,,28.0,0.5,42.0,2.0
2947782,yongledian_aq,2018-04-05 08:00:00,69.0,71.0,19.0,0.6,58.0,3.0
2947783,yufa_aq,2018-04-05 08:00:00,88.0,101.0,19.0,0.6,42.0,2.0
2947784,liulihe_aq,2018-04-05 08:00:00,56.0,88.0,17.0,0.8,39.0,2.0
2947785,qianmen_aq,2018-04-05 08:00:00,67.0,80.0,33.0,0.6,32.0,4.0
2947786,yongdingmennei_aq,2018-04-05 08:00:00,58.0,61.0,34.0,0.6,36.0,8.0
2947787,xizhimenbei_aq,2018-04-05 08:00:00,66.0,87.0,35.0,0.6,29.0,6.0
2947788,nansanhuan_aq,2018-04-05 08:00:00,64.0,88.0,44.0,0.7,26.0,3.0
2947789,dongsihuan_aq,2018-04-05 08:00:00,62.0,74.0,28.0,0.6,31.0,2.0
2947811,dongsi_aq,2018-04-05 09:00:00,65.0,90.0,24.0,0.8,34.0,2.0
2947812,tiantan_aq,2018-04-05 09:00:00,65.0,80.0,28.0,0.6,33.0,2.0
2947813,guanyuan_aq,2018-04-05 09:00:00,,6.0,25.0,1.0,27.0,15.0
2947814,wanshouxigong_aq,2018-04-05 09:00:00,62.0,89.0,24.0,0.6,33.0,3.0
2947815,aotizhongxin_aq,2018-04-05 09:00:00,69.0,98.0,28.0,0.4,26.0,2.0
2947816,nongzhanguan_aq,2018-04-05 09:00:00,67.0,83.0,25.0,0.6,32.0,2.0
2947817,wanliu_aq,2018-04-05 09:00:00,68.0,85.0,27.0,0.8,37.0,2.0
2947818,beibuxinqu_aq,2018-04-05 09:00:00,59.0,68.0,21.0,0.6,37.0,2.0
2947819,zhiwuyuan_aq,2018-04-05 09:00:00,,,,,,
2947820,fengtaihuayuan_aq,2018-04-05 09:00:00,76.0,91.0,26.0,0.7,32.0,2.0
2947821,yungang_aq,2018-04-05 09:00:00,63.0,87.0,17.0,0.6,38.0,2.0
2947822,gucheng_aq,2018-04-05 09:00:00,63.0,92.0,27.0,0.6,36.0,2.0
2947823,fangshan_aq,2018-04-05 09:00:00,64.0,98.0,25.0,0.4,44.0,2.0
2947824,daxing_aq,2018-04-05 09:00:00,65.0,90.0,21.0,0.7,35.0,2.0
2947825,yizhuang_aq,2018-04-05 09:00:00,62.0,94.0,25.0,0.6,38.0,2.0
2947826,tongzhou_aq,2018-04-05 09:00:00,68.0,85.0,24.0,0.6,38.0,2.0
2947827,shunyi_aq,2018-04-05 09:00:00,61.0,71.0,38.0,1.0,37.0,3.0
2947828,pingchang_aq,2018-04-05 09:00:00,49.0,53.0,23.0,0.5,32.0,2.0
2947829,mentougou_aq,2018-04-05 09:00:00,60.0,86.0,30.0,0.6,39.0,2.0
2947830,pinggu_aq,2018-04-05 09:00:00,65.0,,25.0,0.7,38.0,6.0
2947831,huairou_aq,2018-04-05 09:00:00,54.0,55.0,22.0,0.6,37.0,2.0
2947832,miyun_aq,2018-04-05 09:00:00,62.0,,39.0,0.8,22.0,2.0
2947833,yanqin_aq,2018-04-05 09:00:00,46.0,387.0,5.0,0.2,81.0,2.0
2947834,dingling_aq,2018-04-05 09:00:00,52.0,,25.0,0.6,32.0,2.0
2947835,badaling_aq,2018-04-05 09:00:00,50.0,393.0,9.0,0.2,79.0,2.0
2947836,miyunshuiku_aq,2018-04-05 09:00:00,59.0,,29.0,0.7,22.0,2.0
2947837,donggaocun_aq,2018-04-05 09:00:00,74.0,,30.0,0.5,40.0,2.0
2947838,yongledian_aq,2018-04-05 09:00:00,60.0,78.0,21.0,0.6,58.0,2.0
2947839,yufa_aq,2018-04-05 09:00:00,93.0,113.0,23.0,0.7,43.0,2.0
2947840,liulihe_aq,2018-04-05 09:00:00,68.0,117.0,22.0,0.7,38.0,2.0
2947841,qianmen_aq,2018-04-05 09:00:00,74.0,103.0,30.0,0.6,34.0,5.0
2947842,yongdingmennei_aq,2018-04-05 09:00:00,68.0,92.0,36.0,0.6,35.0,8.0
2947843,xizhimenbei_aq,2018-04-05 09:00:00,72.0,99.0,41.0,0.7,26.0,6.0
2947844,nansanhuan_aq,2018-04-05 09:00:00,73.0,102.0,41.0,0.7,26.0,3.0
2947845,dongsihuan_aq,2018-04-05 09:00:00,63.0,90.0,30.0,0.6,30.0,2.0
2947867,dongsi_aq,2018-04-05 10:00:00,76.0,109.0,29.0,0.8,27.0,2.0
2947868,tiantan_aq,2018-04-05 10:00:00,81.0,101.0,32.0,0.6,28.0,2.0
2947869,guanyuan_aq,2018-04-05 10:00:00,51.0,,35.0,0.8,26.0,4.0
2947870,wanshouxigong_aq,2018-04-05 10:00:00,69.0,104.0,30.0,0.6,25.0,3.0
2947871,aotizhongxin_aq,2018-04-05 10:00:00,73.0,98.0,36.0,0.5,18.0,2.0
2947872,nongzhanguan_aq,2018-04-05 10:00:00,73.0,111.0,32.0,0.6,25.0,2.0
2947873,wanliu_aq,2018-04-05 10:00:00,72.0,85.0,34.0,0.8,27.0,2.0
2947874,beibuxinqu_aq,2018-04-05 10:00:00,57.0,74.0,28.0,0.6,31.0,2.0
2947875,zhiwuyuan_aq,2018-04-05 10:00:00,,,,,,
2947876,fengtaihuayuan_aq,2018-04-05 10:00:00,79.0,101.0,32.0,0.7,26.0,2.0
2947877,yungang_aq,2018-04-05 10:00:00,70.0,97.0,19.0,0.6,35.0,2.0
2947878,gucheng_aq,2018-04-05 10:00:00,71.0,109.0,32.0,0.6,32.0,2.0
2947879,fangshan_aq,2018-04-05 10:00:00,70.0,108.0,33.0,0.5,37.0,2.0
2947880,daxing_aq,2018-04-05 10:00:00,79.0,107.0,23.0,0.7,35.0,2.0
2947881,yizhuang_aq,2018-04-05 10:00:00,67.0,102.0,31.0,0.7,31.0,2.0
2947882,tongzhou_aq,2018-04-05 10:00:00,74.0,109.0,28.0,0.6,32.0,2.0
2947883,shunyi_aq,2018-04-05 10:00:00,65.0,80.0,52.0,1.0,24.0,3.0
2947884,pingchang_aq,2018-04-05 10:00:00,51.0,61.0,28.0,0.5,27.0,2.0
2947885,mentougou_aq,2018-04-05 10:00:00,62.0,91.0,38.0,0.6,27.0,2.0
2947886,pinggu_aq,2018-04-05 10:00:00,65.0,,28.0,0.7,34.0,6.0
2947887,huairou_aq,2018-04-05 10:00:00,50.0,61.0,23.0,0.6,35.0,2.0
2947888,miyun_aq,2018-04-05 10:00:00,64.0,,42.0,0.8,19.0,2.0
2947889,yanqin_aq,2018-04-05 10:00:00,33.0,329.0,5.0,0.2,81.0,2.0
2947890,dingling_aq,2018-04-05 10:00:00,57.0,,29.0,0.6,27.0,2.0
2947891,badaling_aq,2018-04-05 10:00:00,33.0,259.0,10.0,0.2,76.0,2.0
2947892,miyunshuiku_aq,2018-04-05 10:00:00,62.0,,31.0,0.7,21.0,2.0
2947893,donggaocun_aq,2018-04-05 10:00:00,71.0,,34.0,0.5,35.0,2.0
2947894,yongledian_aq,2018-04-05 10:00:00,67.0,103.0,26.0,0.6,52.0,2.0
2947895,yufa_aq,2018-04-05 10:00:00,97.0,122.0,27.0,0.7,40.0,2.0
2947896,liulihe_aq,2018-04-05 10:00:00,71.0,120.0,23.0,0.7,39.0,2.0
2947897,qianmen_aq,2018-04-05 10:00:00,84.0,117.0,38.0,0.7,26.0,4.0
2947898,yongdingmennei_aq,2018-04-05 10:00:00,78.0,102.0,40.0,0.7,30.0,8.0
2947899,xizhimenbei_aq,2018-04-05 10:00:00,79.0,100.0,46.0,0.7,20.0,6.0
2947900,nansanhuan_aq,2018-04-05 10:00:00,79.0,113.0,46.0,0.7,22.0,3.0
2947901,dongsihuan_aq,2018-04-05 10:00:00,70.0,92.0,35.0,0.6,25.0,2.0
2947923,dongsi_aq,2018-04-05 11:00:00,78.0,115.0,39.0,0.9,16.0,2.0
2947924,tiantan_aq,2018-04-05 11:00:00,71.0,101.0,37.0,0.7,14.0,2.0
2947925,guanyuan_aq,2018-04-05 11:00:00,73.0,,45.0,0.7,13.0,3.0
2947926,wanshouxigong_aq,2018-04-05 11:00:00,77.0,82.0,37.0,0.7,15.0,3.0
2947927,aotizhongxin_aq,2018-04-05 11:00:00,66.0,107.0,47.0,0.5,5.0,2.0
2947928,nongzhanguan_aq,2018-04-05 11:00:00,76.0,122.0,42.0,0.7,13.0,2.0
2947929,wanliu_aq,2018-04-05 11:00:00,71.0,98.0,43.0,0.8,16.0,2.0
2947930,beibuxinqu_aq,2018-04-05 11:00:00,57.0,87.0,33.0,0.6,23.0,2.0
2947931,zhiwuyuan_aq,2018-04-05 11:00:00,,,,,,
2947932,fengtaihuayuan_aq,2018-04-05 11:00:00,81.0,97.0,43.0,0.7,14.0,2.0
2947933,yungang_aq,2018-04-05 11:00:00,70.0,96.0,26.0,0.6,23.0,2.0
2947934,gucheng_aq,2018-04-05 11:00:00,72.0,117.0,38.0,0.7,26.0,2.0
2947935,fangshan_aq,2018-04-05 11:00:00,71.0,117.0,44.0,0.5,27.0,2.0
2947936,daxing_aq,2018-04-05 11:00:00,79.0,110.0,30.0,0.7,26.0,2.0
2947937,yizhuang_aq,2018-04-05 11:00:00,72.0,106.0,41.0,0.7,20.0,2.0
2947938,tongzhou_aq,2018-04-05 11:00:00,77.0,121.0,41.0,0.6,17.0,2.0
2947939,shunyi_aq,2018-04-05 11:00:00,69.0,92.0,63.0,1.0,10.0,3.0
2947940,pingchang_aq,2018-04-05 11:00:00,58.0,80.0,37.0,0.6,12.0,2.0
2947941,mentougou_aq,2018-04-05 11:00:00,61.0,94.0,47.0,0.6,15.0,2.0
2947942,pinggu_aq,2018-04-05 11:00:00,60.0,,33.0,0.7,27.0,6.0
2947943,huairou_aq,2018-04-05 11:00:00,53.0,65.0,26.0,0.7,30.0,2.0
2947944,miyun_aq,2018-04-05 11:00:00,59.0,67.0,45.0,0.9,13.0,2.0
2947945,yanqin_aq,2018-04-05 11:00:00,19.0,173.0,5.0,0.2,82.0,2.0
2947946,dingling_aq,2018-04-05 11:00:00,59.0,63.0,31.0,0.7,20.0,2.0
2947947,badaling_aq,2018-04-05 11:00:00,14.0,154.0,10.0,0.2,77.0,2.0
2947948,miyunshuiku_aq,2018-04-05 11:00:00,64.0,,34.0,0.7,15.0,2.0
2947949,donggaocun_aq,2018-04-05 11:00:00,56.0,,34.0,0.5,21.0,2.0
2947950,yongledian_aq,2018-04-05 11:00:00,88.0,124.0,34.0,0.6,38.0,2.0
2947951,yufa_aq,2018-04-05 11:00:00,101.0,130.0,33.0,0.7,31.0,2.0
2947952,liulihe_aq,2018-04-05 11:00:00,70.0,129.0,23.0,0.7,34.0,2.0
2947953,qianmen_aq,2018-04-05 11:00:00,93.0,115.0,45.0,0.8,18.0,4.0
2947954,yongdingmennei_aq,2018-04-05 11:00:00,74.0,96.0,47.0,0.7,20.0,6.0
2947955,xizhimenbei_aq,2018-04-05 11:00:00,74.0,109.0,56.0,0.8,8.0,6.0
2947956,nansanhuan_aq,2018-04-05 11:00:00,83.0,119.0,55.0,0.7,12.0,4.0
2947957,dongsihuan_aq,2018-04-05 11:00:00,79.0,119.0,46.0,0.7,14.0,2.0
2947979,dongsi_aq,2018-04-05 12:00:00,83.0,114.0,49.0,0.9,6.0,2.0
2947980,tiantan_aq,2018-04-05 12:00:00,74.0,88.0,41.0,0.7,5.0,2.0
2947981,guanyuan_aq,2018-04-05 12:00:00,73.0,,56.0,0.8,2.0,3.0
2947982,wanshouxigong_aq,2018-04-05 12:00:00,78.0,105.0,49.0,0.7,2.0,3.0
2947983,aotizhongxin_aq,2018-04-05 12:00:00,67.0,108.0,58.0,0.6,2.0,2.0
2947984,nongzhanguan_aq,2018-04-05 12:00:00,79.0,116.0,53.0,0.8,2.0,2.0
2947985,wanliu_aq,2018-04-05 12:00:00,69.0,98.0,52.0,0.9,8.0,2.0
2947986,beibuxinqu_aq,2018-04-05 12:00:00,27.0,107.0,12.0,0.2,70.0,2.0
2947987,zhiwuyuan_aq,2018-04-05 12:00:00,,,,,,
2947988,fengtaihuayuan_aq,2018-04-05 12:00:00,85.0,97.0,50.0,0.7,8.0,2.0
2947989,yungang_aq,2018-04-05 12:00:00,73.0,101.0,30.0,0.7,13.0,2.0
2947990,gucheng_aq,2018-04-05 12:00:00,54.0,77.0,39.0,0.5,37.0,2.0
2947991,fangshan_aq,2018-04-05 12:00:00,73.0,132.0,55.0,0.6,13.0,2.0
2947992,daxing_aq,2018-04-05 12:00:00,79.0,123.0,43.0,0.9,11.0,2.0
2947993,yizhuang_aq,2018-04-05 12:00:00,72.0,111.0,46.0,0.7,14.0,2.0
